time,x,y,v,w,traffic,enc_r,enc_l,laser
123.92758655548096,-0.0005610246454138771,0.14226816627358463,0.14646344470931189,0.00199249160532311,UNKNOWN,3.1514251232147217,3.0753798484802246,5.0
123.9288170337677,-0.0005527521158406568,0.14008677309222545,0.13646344470931188,0.000299706258010346,UNKNOWN,3.146559953689575,3.1462743282318115,5.0
123.94646167755127,-0.0005449819240058303,0.1380384184084051,0.13646344470931188,0.000299706258010346,UNKNOWN,2.787071466445923,2.7868192195892334,5.0
123.96069622039795,-0.0005392020361370747,0.13651720403020962,0.13646344470931188,0.000299706258010346,UNKNOWN,2.847363233566284,2.8457846641540527,5.0
123.9947259426117,-0.0005316535280080749,0.13453007977263948,0.12646344470931187,0.00030197664897446685,UNKNOWN,2.797196388244629,2.4477691650390625,5.0
123.99579739570618,-0.000519553765392344,0.1322165229707164,0.12646344470931187,0.00030197664897446685,UNKNOWN,2.804072141647339,2.803816795349121,5.0
123.99674701690674,-0.0005120651245520116,0.1307849858389589,0.12646344470931187,0.00030197664897446685,UNKNOWN,3.075072765350342,3.074765682220459,5.0
124.0177686214447,-0.0005066095640719389,0.12913008911446117,0.12646344470931187,0.00030197664897446685,UNKNOWN,2.451108455657959,3.1514251232147217,5.0
124.01901841163635,-0.0005007707357504801,0.1278807864639421,0.11646344470931187,-0.0015008131029485838,UNKNOWN,2.4533398151397705,2.1026711463928223,5.0
124.12177991867065,-0.00045041079196386004,0.11524463643675441,0.10634203745506964,0.0004604536465309117,UNKNOWN,2.4531164169311523,2.443552017211914,5.0
124.13854360580444,-0.0004425020297186107,0.1135852733048699,0.10634203745506964,0.0004604536465309117,UNKNOWN,2.804072141647339,2.1040120124816895,5.0
124.15681338310242,-0.0004366826237406213,0.11186710747269073,0.10634203745506964,0.0004604536465309117,UNKNOWN,2.1030540466308594,2.4533398151397705,5.0
124.15802645683289,-0.00043379207365523904,0.11039156963761224,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7480889558792114,2.0975160598754883,5.0
124.17256546020508,-0.0004332019524492865,0.10923341203438197,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7523854970932007,2.1026711463928223,5.0
124.19455599784851,-0.000431180021020117,0.10786095969859973,0.10068116380473827,0.0038891715477440414,UNKNOWN,1.7522259950637817,2.1026711463928223,5.0
124.19566941261292,-0.0004310585551453026,0.10688435262451901,0.10068116380473827,0.0038891715477440414,UNKNOWN,2.0977067947387695,1.748247742652893,5.0
124.2174563407898,-0.00042933964192425045,0.10529821614477035,0.10068116380473827,0.0038891715477440414,UNKNOWN,2.0977067947387695,1.748247742652893,5.0
